25	200	1
0	40	50	0	0	1236	0	0	0
1	45	68	10	850	1030	90	0	75	606
2	45	70	-20	758	938	90	8	0	217
3	42	66	10	16	196	90	0	10	107
4	42	68	-20	665	845	90	6	0	439
5	42	65	10	15	195	90	0	9	107
6	40	69	20	572	752	90	0	4	439
7	40	66	20	108	288	90	0	11	163
8	38	68	20	200	380	90	0	2	217
9	38	70	-10	480	660	90	5	0	107
10	35	66	-10	294	474	90	3	0	107
11	35	69	-20	387	567	90	7	0	163
12	25	85	-40	597	777	90	16	0	331
13	22	75	30	30	210	90	0	14	107
14	22	85	-30	504	684	90	13	0	107
15	20	80	-10	317	497	90	19	0	217
16	20	85	40	412	592	90	0	12	331
17	18	75	20	34	214	90	0	18	108
18	15	75	-20	127	307	90	17	0	108
19	15	80	10	222	402	90	0	15	217
20	30	50	10	10	190	90	0	30	108
21	30	52	-20	850	1030	90	28	0	385
22	28	52	-10	758	938	90	26	0	441
23	28	55	10	665	845	0	0	102	499
24	25	50	10	15	195	90	0	25	108
25	25	52	-10	107	287	90	24	0	108
26	25	55	10	572	752	90	0	22	441
27	23	52	10	199	379	90	0	29	216
28	23	55	20	480	660	90	0	21	385
29	20	50	-10	292	472	90	27	0	216
30	20	55	-10	387	567	90	20	0	108
31	10	35	-30	129	309	90	32	0	107
32	10	40	30	31	211	90	0	31	107
33	8	40	40	33	213	90	0	36	107
34	8	45	-30	694	874	90	38	0	329
35	5	35	10	224	404	90	0	37	219
36	5	45	-40	601	781	90	33	0	107
37	2	40	-10	319	499	90	35	0	219
38	0	40	30	411	591	90	0	34	329
39	0	45	20	506	686	0	0	101	387
40	35	30	-20	203	383	90	42	0	107
41	35	32	10	111	291	90	0	51	163
42	33	32	20	19	199	90	0	40	107
43	33	35	10	16	196	90	0	48	107
44	32	30	10	296	476	90	0	46	272
45	30	30	10	481	661	90	0	52	383
46	30	32	-10	389	569	90	44	0	272
47	30	35	10	947	1127	0	0	105	665
48	28	30	-10	573	753	90	43	0	107
49	28	35	-10	944	1124	90	50	0	549
50	26	32	10	758	938	90	0	49	549
51	25	30	-10	666	846	90	41	0	163
52	25	35	-10	851	1031	90	45	0	383
53	44	5	-10	227	407	90	55	0	109
54	42	10	40	132	312	90	0	56	163
55	42	15	10	37	217	90	0	53	109
56	40	5	-40	321	501	90	54	0	163
57	40	15	40	35	215	90	0	60	108
58	38	5	30	413	593	90	0	59	328
59	38	15	-30	606	786	90	58	0	328
60	35	5	-40	506	686	90	57	0	108
61	50	30	10	481	661	0	0	103	383
62	50	35	-10	200	380	90	65	0	108
63	50	40	50	105	285	90	0	66	162
64	48	30	-50	573	753	90	74	0	271
65	48	40	10	13	193	90	0	62	108
66	47	35	-50	761	941	90	63	0	162
67	47	40	10	12	192	90	0	69	107
68	45	30	-10	666	846	90	72	0	326
69	45	35	-10	853	1033	90	67	0	107
70	95	30	30	332	512	90	0	73	272
71	95	35	-20	237	417	90	78	0	107
72	53	30	10	388	568	90	0	68	326
73	92	30	-30	425	605	90	70	0	272
74	53	35	50	293	473	90	0	64	271
75	45	65	-10	943	1123	90	1	0	606
76	90	35	10	142	322	90	0	79	161
77	88	30	10	519	699	90	0	80	388
78	88	35	20	50	230	90	0	71	107
79	87	30	-10	610	790	90	76	0	161
80	85	25	-10	705	885	90	77	0	388
81	85	35	30	47	227	0	0	104	107
82	75	55	-20	305	485	90	87	0	107
83	72	55	-10	212	392	90	90	0	107
84	70	58	20	401	581	90	0	89	329
85	68	60	30	494	674	90	0	91	386
86	66	55	10	116	296	90	0	88	161
87	65	55	20	25	205	90	0	82	107
88	65	60	-10	587	767	90	86	0	161
89	63	58	-20	680	860	90	84	0	329
90	60	55	10	20	200	90	0	83	107
91	60	60	-30	773	953	90	85	0	386
92	67	85	-10	315	495	90	94	0	216
93	65	85	-20	407	587	90	98	0	107
94	65	82	10	221	401	90	0	92	216
95	62	80	30	128	308	90	0	99	162
96	60	80	10	36	216	90	0	97	107
97	60	85	-10	502	682	90	96	0	107
98	58	75	20	30	210	90	0	93	107
99	55	80	-30	692	872	90	95	0	162
100	55	85	20	597	777	0	0	106	443
101	0	45	-20	506	686	90	39	0	387
102	28	55	-10	665	845	90	23	0	499
103	50	30	-10	481	661	90	61	0	383
104	85	35	-30	47	227	90	81	0	107
105	30	35	-10	947	1127	90	47	0	665
106	55	85	-20	597	777	90	100	0	443

